node_A,node_B,node_C
D0806792,D0827021,D0818532
D0806792,D0827021,D0813939
D0806792,D0827021,D0813940
D0806792,D0832916,D0818533
D0806792,D0832916,D0827021
D0806792,D0832916,D0813939
D0806792,D0832916,D0813940
D0813939,D0818533,D0814560
D0813939,D0818533,D0815195
D0813939,D0818533,D0815198
D0813939,D0818533,D0813940
D0813939,D0818533,D0818041
D0813939,D0818533,D0817391
D0813939,D0827021,D0818533
D0813939,D0827021,D0821490
D0813939,D0827021,D0822103
D0813939,D0827021,D0826321
D0813939,D0827021,D0815197
D0813939,D0827021,D0818532
D0813939,D0827021,D0813940
D0813939,D0832916,D0818533
D0813939,D0832916,D0827021
D0813939,D0832916,D0813940
D0813940,D0818533,D0814560
D0813940,D0818533,D0815195
D0813940,D0818533,D0815198
D0813940,D0818533,D0818041
D0813940,D0818533,D0817391
D0813940,D0827021,D0818533
D0813940,D0827021,D0821490
D0813940,D0827021,D0822103
D0813940,D0827021,D0826321
D0813940,D0827021,D0815197
D0813940,D0827021,D0818532
D0813940,D0832916,D0818533
D0813940,D0832916,D0827021
D0824454,D0824995,D0824994
D0810192,D0826321,D0818528
D0810192,D0826321,D0819124
D0810192,D0826321,D0820907
D0810192,D0826321,D0821488
D0810192,D0826321,D0821489
D0810192,D0826321,D0821490
D0810192,D0826321,D0822103
D0810192,D0826321,D0812134
D0810192,D0826321,D0812683
D0810192,D0832343,D0818528
D0810192,D0832343,D0819124
D0810192,D0832343,D0820907
D0810192,D0832343,D0821488
D0810192,D0832343,D0821489
D0810192,D0832343,D0821490
D0810192,D0832343,D0822103
D0810192,D0832343,D0826321
D0810192,D0832343,D0811474
D0810192,D0832343,D0812134
D0810192,D0832343,D0812683
D0810192,D0832343,D0812684
D0810192,D0832343,D0815197
D0810192,D0832343,D0818532
D0810192,D0832343,D0827021
D0810192,D0832343,D0832342
D0810192,D0832343,D0815199
D0806790,D0828442,D0815683
D0806790,D0829276,D0815683
D0806790,D0829276,D0828442
D0815683,D0829276,D0828442
D0809596,D0823941,D0815200
D0809596,D0829816,D0815200
D0809596,D0829816,D0823941
D0815200,D0829816,D0823941
D0809059,D0818533,D0814560
D0809059,D0818533,D0815195
D0809059,D0818533,D0815198
D0809059,D0818533,D0813939
D0809059,D0818533,D0813940
D0809059,D0818533,D0818041
D0809059,D0818533,D0817391
D0817391,D0818533,D0818041
D0812678,D0829277,D0826320
D0832340,D0833520,D0833519
D0828868,D0829814,D0829813
D0806785,D0810190,D0807425
D0807428,D0811474,D0808461
D0807428,D0811474,D0809594
D0807428,D0832342,D0821490
D0807428,D0832342,D0808461
D0807428,D0832342,D0809594
D0807428,D0832342,D0811474
D0807428,D0832342,D0812134
D0807428,D0832342,D0812683
D0807428,D0832342,D0812684
D0807428,D0832342,D0815197
D0807428,D0832342,D0818532
D0807428,D0832342,D0827021
D0807428,D0836712,D0811474
D0807428,D0836712,D0832342
D0807424,D0811472,D0810816
D0807424,D0814559,D0810816
D0807424,D0814559,D0811472
D0815199,D0832343,D0818528
D0815199,D0832343,D0819124
D0815199,D0832343,D0820907
D0815199,D0832343,D0821488
D0815199,D0832343,D0821489
D0815199,D0832343,D0821490
D0815199,D0832343,D0822103
D0815199,D0832343,D0826321
D0815199,D0832343,D0818532
D0815199,D0832343,D0827021
D0815199,D0832343,D0832342
D0810819,D0823383,D0812136
D0810819,D0823384,D0812136
D0810819,D0823384,D0823383
D0812136,D0823384,D0823383
D0807429,D0823383,D0810819
D0807429,D0823383,D0812136
D0807429,D0823384,D0810819
D0807429,D0823384,D0812136
D0807429,D0823384,D0823383
D0816153,D0829813,D0828868
D0816153,D0829814,D0828868
D0816153,D0829814,D0829813
D0856410,D0871500,D0861778
D0856413,D0861781,D0861067
D0856413,D0867445,D0861067
D0856413,D0867445,D0861781
D0856413,D0868885,D0861067
D0856413,D0868885,D0861781
D0856413,D0868885,D0867445
D0861067,D0867445,D0861781
D0861067,D0868885,D0861781
D0861067,D0868885,D0867445
D0861781,D0868885,D0867445
D0861781,D0868151,D0865052
D0843441,D0844049,D0843442
D0843441,D0844700,D0843442
D0843441,D0844700,D0844049
D0843441,D0846633,D0843442
D0843441,D0846633,D0844049
D0843441,D0846633,D0844700
D0843442,D0844700,D0844049
D0843442,D0846633,D0844049
D0843442,D0846633,D0844700
D0844049,D0846633,D0844700
D0841731,D0868884,D0868151
D0841731,D0868884,D0857793
D0841731,D0868884,D0865052
D0848525,D0861781,D0856413
D0848525,D0861781,D0861067
D0848525,D0861781,D0849134
D0848525,D0868151,D0861781
D0848525,D0868151,D0849134
D0848525,D0868151,D0865052
D0849134,D0861781,D0856413
D0849134,D0861781,D0861067
D0849134,D0868151,D0861781
D0849134,D0868151,D0865052
D0844046,D0851697,D0844047
D0844046,D0851697,D0851169
D0844046,D0857791,D0851697
D0844046,D0852268,D0844696
D0851697,D0860307,D0859516
D0838770,D0851169,D0844047
D0838770,D0851697,D0844046
D0838770,D0851697,D0844047
D0838770,D0851697,D0851169
D0838770,D0859516,D0851697
D0838770,D0859516,D0844047
D0838770,D0859516,D0851169
D0838770,D0860307,D0851697
D0838770,D0860307,D0844047
D0838770,D0860307,D0851169
D0838770,D0860307,D0859516
D0844047,D0851697,D0851169
D0844047,D0859516,D0851697
D0844047,D0859516,D0851169
D0844047,D0860307,D0851697
D0844047,D0860307,D0851169
D0844047,D0860307,D0859516
D0851169,D0859516,D0851697
D0851169,D0860307,D0851697
D0851169,D0860307,D0859516
D0840467,D0849132,D0845384
D0840467,D0849133,D0849132
D0844699,D0854079,D0844702
D0854079,D0861065,D0857092
D0854079,D0861065,D0858627
D0844702,D0861065,D0854079
D0844702,D0861065,D0857092
D0844702,D0861065,D0858627
D0837292,D0857793,D0841731
D0837292,D0868884,D0841731
D0837292,D0868884,D0868151
D0837292,D0868884,D0857793
D0837292,D0868884,D0865052
D0857793,D0868884,D0868151
D0857793,D0868884,D0865052
D0838772,D0850530,D0843444
D0857092,D0861065,D0858627
D0865052,D0868884,D0868151
D0844045,D0871499,D0850524
D0876537,D0888150,D0886901
D0882677,D0882679,D0882678
D0880580,D0886189,D0881269
D0880580,D0886190,D0881269
D0880580,D0886190,D0886189
D0881269,D0886190,D0886189
D0876535,D0894267,D0879194
D0876535,D0906415,D0879194
D0876535,D0906415,D0894267
D0876535,D0906416,D0879194
D0876535,D0906416,D0894267
D0876535,D0906416,D0906415
D0879194,D0906415,D0894267
D0879194,D0906416,D0894267
D0879194,D0906416,D0906415
D0894267,D0906416,D0906415
D0873333,D0893603,D0881987
D0873333,D0894272,D0881987
D0873333,D0894272,D0893603
D0881987,D0894272,D0893603
D0892919,D0897421,D0892924
D0872171,D0883373,D0882676
D0879873,D0886896,D0886187
D0879873,D0886897,D0886187
D0879873,D0886897,D0886896
D0886187,D0886897,D0886896
D0912135,D0916182,D0916181
D0912135,D0916183,D0916181
D0912135,D0916183,D0916182
D0912135,D0917614,D0916181
D0912135,D0917614,D0916182
D0912135,D0917614,D0916183
D0916181,D0916183,D0916182
D0916181,D0917614,D0916182
D0916181,D0917614,D0916183
D0916182,D0917614,D0916183
D0907701,D0915505,D0911436
D0907701,D0923702,D0911436
D0907701,D0923702,D0915505
D0911436,D0923702,D0915505
D0911434,D0923698,D0916956
D0911434,D0923699,D0923698
D0911434,D0923699,D0916956
D0908789,D0924318,D0913367
D0908789,D0933742,D0913367
D0908789,D0933742,D0924318
D0913367,D0933742,D0924318
D0916956,D0923699,D0923698
D0942535,D0952031,D0949237
D0942535,D0952032,D0949237
D0942535,D0952032,D0952031
D0942535,D0956137,D0949237
D0942535,D0956137,D0952031
D0942535,D0956137,D0952032
D0942535,D0958882,D0949237
D0942535,D0958882,D0952031
D0942535,D0958882,D0952032
D0942535,D0958882,D0956137
D0942535,D0964459,D0949237
D0942535,D0964459,D0952031
D0942535,D0964459,D0952032
D0942535,D0964459,D0956137
D0942535,D0964459,D0958882
D0942535,D0964460,D0949237
D0942535,D0964460,D0952031
D0942535,D0964460,D0952032
D0942535,D0964460,D0956137
D0942535,D0964460,D0958882
D0942535,D0964460,D0964459
D0942535,D0970605,D0949237
D0942535,D0970605,D0952031
D0942535,D0970605,D0952032
D0942535,D0970605,D0956137
D0942535,D0970605,D0958882
D0942535,D0970605,D0964459
D0942535,D0970605,D0964460
D0942535,D0970606,D0949237
D0942535,D0970606,D0952031
D0942535,D0970606,D0952032
D0942535,D0970606,D0956137
D0942535,D0970606,D0958882
D0942535,D0970606,D0964459
D0942535,D0970606,D0964460
D0942535,D0970606,D0970605
D0942535,D0946651,D0943662
D0949237,D0952032,D0952031
D0949237,D0956137,D0952031
D0949237,D0956137,D0952032
D0949237,D0958882,D0952031
D0949237,D0958882,D0952032
D0949237,D0958882,D0956137
D0949237,D0964459,D0952031
D0949237,D0964459,D0952032
D0949237,D0964459,D0956137
D0949237,D0964459,D0958882
D0949237,D0964460,D0952031
D0949237,D0964460,D0952032
D0949237,D0964460,D0956137
D0949237,D0964460,D0958882
D0949237,D0964460,D0964459
D0949237,D0970605,D0952031
D0949237,D0970605,D0952032
D0949237,D0970605,D0956137
D0949237,D0970605,D0958882
D0949237,D0970605,D0964459
D0949237,D0970605,D0964460
D0949237,D0970606,D0952031
D0949237,D0970606,D0952032
D0949237,D0970606,D0956137
D0949237,D0970606,D0958882
D0949237,D0970606,D0964459
D0949237,D0970606,D0964460
D0949237,D0970606,D0970605
D0952031,D0956137,D0952032
D0952031,D0958882,D0952032
D0952031,D0958882,D0956137
D0952031,D0964459,D0952032
D0952031,D0964459,D0956137
D0952031,D0964459,D0958882
D0952031,D0964460,D0952032
D0952031,D0964460,D0956137
D0952031,D0964460,D0958882
D0952031,D0964460,D0964459
D0952031,D0970605,D0952032
D0952031,D0970605,D0956137
D0952031,D0970605,D0958882
D0952031,D0970605,D0964459
D0952031,D0970605,D0964460
D0952031,D0970606,D0952032
D0952031,D0970606,D0956137
D0952031,D0970606,D0958882
D0952031,D0970606,D0964459
D0952031,D0970606,D0964460
D0952031,D0970606,D0970605
D0952032,D0958882,D0956137
D0952032,D0964459,D0956137
D0952032,D0964459,D0958882
D0952032,D0964460,D0956137
D0952032,D0964460,D0958882
D0952032,D0964460,D0964459
D0952032,D0970605,D0956137
D0952032,D0970605,D0958882
D0952032,D0970605,D0964459
D0952032,D0970605,D0964460
D0952032,D0970606,D0956137
D0952032,D0970606,D0958882
D0952032,D0970606,D0964459
D0952032,D0970606,D0964460
D0952032,D0970606,D0970605
D0956137,D0964459,D0958882
D0956137,D0964460,D0958882
D0956137,D0964460,D0964459
D0956137,D0970605,D0958882
D0956137,D0970605,D0964459
D0956137,D0970605,D0964460
D0956137,D0970606,D0958882
D0956137,D0970606,D0964459
D0956137,D0970606,D0964460
D0956137,D0970606,D0970605
D0958882,D0964460,D0964459
D0958882,D0970605,D0964459
D0958882,D0970605,D0964460
D0958882,D0970606,D0964459
D0958882,D0970606,D0964460
D0958882,D0970606,D0970605
D0964459,D0970605,D0964460
D0964459,D0970606,D0964460
D0964459,D0970606,D0970605
D0964460,D0970606,D0970605
D0956136,D0958236,D0957517
D0946651,D0956133,D0948606
D0946651,D0956861,D0948606
D0946651,D0956861,D0956133
D0946651,D0973766,D0948606
D0946651,D0973766,D0956133
D0946651,D0973766,D0956861
D0943662,D0948606,D0946651
D0943662,D0956133,D0946651
D0943662,D0956133,D0948606
D0943662,D0956861,D0946651
D0943662,D0956861,D0948606
D0943662,D0956861,D0956133
D0943662,D0973766,D0946651
D0943662,D0973766,D0948606
D0943662,D0973766,D0956133
D0943662,D0973766,D0956861
D0948606,D0956861,D0956133
D0948606,D0973766,D0956133
D0948606,D0973766,D0956861
D0956133,D0973766,D0956861
